h_entity,t_entity,relation
5033,23673,0
3287,17157,0
25694,544,0
28503,6743,0
17722,20972,0
11073,26260,0
25883,21895,0
28784,9499,0
24315,14382,0
15490,12658,0
24828,26573,0
18273,17507,0
15675,14312,0
8273,16154,0
14076,1131,0
15867,3022,0
21018,10545,0
24693,14945,0
17601,13174,0
3263,27624,0
10657,30547,0
8923,6546,0
5207,27747,0
6366,4471,0
21842,14128,0
23771,18022,0
27524,26772,0
9352,19042,0
25758,16395,0
18775,11916,0
26200,13371,0
11110,8821,0
8902,30657,0
1164,6247,0
5584,16502,0
8301,18823,0
24057,7522,0
549,18430,0
13609,21143,0
25172,22796,0
15797,9378,0
22413,14182,0
26116,6312,0
25406,16878,0
24904,13681,0
29970,3932,0
21152,17362,0
23917,11800,0
6050,28529,0
22463,5322,0
9823,13262,0
15815,15188,0
6626,2043,0
13790,3294,0
11831,19148,0
21181,19238,0
5070,12049,0
11455,15923,0
10868,15832,0
15870,30177,0
30373,30639,0
19348,24712,0
10568,13787,0
4936,8485,0
23398,24522,0
24283,8694,0
14040,12621,0
16610,858,0
27701,21264,0
21353,2583,0
2583,16944,0
25598,5398,0
26233,23657,0
2979,28705,0
339,30062,0
28606,20868,0
24068,11107,0
12136,27746,0
27520,862,0
21497,17190,0
28874,11486,0
24488,24428,0
25780,17788,0
2878,6571,0
7913,25416,0
1461,28755,0
968,16338,0
14481,6680,0
16491,19726,0
16137,18997,0
10527,14759,0
25357,28206,0
19162,3361,0
7874,400,0
11313,16587,0
19328,28621,0
17609,17469,0
30189,9930,0
13009,9844,0
12938,28908,0
27370,29298,0
24345,21443,0
14630,28105,0
14965,24950,0
17320,12786,0
27831,19499,0
11096,21630,0
8934,10662,0
24700,29078,0
30563,15466,0
4903,9406,0
27560,14775,0
5778,17995,0
2495,11188,0
244,27823,0
3584,24204,0
3164,12265,0
13630,65,0
19763,12784,0
5397,1486,0
24736,24366,0
25482,602,0
13619,1820,0
21766,15467,0
18780,25428,0
27035,30254,0
14814,18156,0
9620,4924,0
29866,29189,0
5175,20526,0
10913,19637,0
14752,23062,0
8250,15226,0
3658,10886,0
16107,14253,0
28331,5329,0
29674,22139,0
5554,3939,0
25815,17781,0
17252,4944,0
26093,19439,0
27522,10273,0
3996,27974,0
21747,25728,0
9907,14200,0
819,9356,0
15578,30207,0
5775,30212,0
217,16888,0
27557,8079,0
11529,26069,0
24064,16400,0
18451,8048,0
23693,11330,0
18432,13992,0
3145,28082,0
30655,13902,0
4073,6616,0
21204,8320,0
7148,18768,0
11135,26305,0
5107,21889,0
16595,5411,0
4718,18635,0
25483,14591,0
27205,26871,0
8105,6003,0
23940,21945,0
12852,14467,0
21753,30410,0
7338,14231,0
5882,1651,0
23551,17298,0
10000,8068,0
15321,14867,0
22954,3095,0
19898,2405,0
13006,25558,0
2517,27758,0
7015,23066,0
2528,8717,0
27324,29737,0
7544,18181,0
6582,858,0
21725,21839,0
6217,14871,0
2786,23155,0
7534,22893,0
7107,15535,0
4854,13626,0
25068,22749,0
1191,19677,0
17567,2776,0
12346,23476,0
28693,20709,0
17479,13649,0
4604,22995,0
7768,6803,0
30184,13851,0
17080,25849,0
24855,27114,0
8327,5276,0
7988,16861,0
28829,25317,0
22344,13822,0
254,5010,0
17435,25057,0
22018,14190,0
942,7269,0
14323,4447,0
22595,23437,0
14768,5630,0
4159,6766,0
2919,14299,0
5512,29343,0
11311,12829,0
26106,30050,0
17534,21605,0
25468,8690,0
9744,3577,0
23567,1784,0
18934,6766,0
18615,3867,0
3042,28228,0
13934,21862,0
15814,24330,0
3263,28223,0
5692,14623,0
6623,22574,0
7968,639,0
14906,18985,0
13422,2724,0
26521,11293,0
18360,26121,0
21075,4,0
24489,17429,0
25152,13036,0
9603,11359,0
18772,5928,0
10086,7459,0
29171,5375,0
30,6653,0
11631,30074,0
24909,14300,0
16912,19198,0
19249,13759,0
8474,21149,0
28238,10646,0
18488,23794,0
16869,5666,0
23308,14882,0
23133,26930,0
24129,19398,0
16123,28118,0
20974,20828,0
1430,13515,0
6453,2270,0
8069,29212,0
22717,12091,0
13594,9449,0
5326,18850,0
16542,4814,0
21953,24761,0
1790,21868,0
19312,13598,0
16729,25602,0
27558,20112,0
22584,15158,0
15265,4698,0
14145,17811,0
18400,6463,0
4422,7543,0
11491,29226,0
16628,30046,0
12021,26941,0
10430,4521,0
22155,1306,0
16104,10494,0
27518,28968,0
18031,26384,0
12990,7521,0
25026,28782,0
18887,11325,0
30164,13960,0
22387,822,0
23219,1134,0
23268,7274,0
28271,17353,0
9535,25499,0
30636,24997,0
20591,9827,0
28857,20331,0
21828,24099,0
10473,5110,0
23695,3075,0
23921,4467,0
10812,1126,0
20377,3237,0
21127,28387,0
29766,21309,0
16627,17948,0
14324,8470,0
29185,7356,0
19577,11900,0
19794,24076,0
13629,26267,0
19921,27064,0
28562,14721,0
16774,16417,0
24168,21105,0
7583,6271,0
13642,6806,0
8892,19407,0
30229,11381,0
19518,9967,0
3932,30359,0
24023,29403,0
20485,22124,0
26823,18113,0
26296,2245,0
11164,14523,0
25869,30583,0
11809,28672,0
12009,19323,0
11933,21943,0
30551,3712,0
6551,15383,0
11264,5594,0
25715,27158,0
3948,15178,0
9083,26270,0
15151,16299,0
24057,1961,0
7743,21944,0
22982,20088,0
26826,5485,0
9036,13408,0
30198,21101,0
21987,21116,0
7656,27638,0
16493,8576,0
26288,19174,0
3048,7001,0
18342,28964,0
15931,11919,0
5903,5559,0
26267,29121,0
23987,20761,0
28128,15719,0
28475,23744,0
24840,17514,0
18922,26994,0
22249,9276,0
16242,12722,0
5407,20010,0
12798,25348,0
8352,1835,0
19431,10992,0
24917,23357,0
4652,25310,0
25847,16390,0
18172,18664,0
27020,7171,0
20257,1282,0
7467,18952,0
26200,28751,0
3408,20733,0
29457,16102,0
18837,22541,0
26231,8679,0
23218,3184,0
19498,25339,0
5617,1817,0
29954,2681,0
16057,2765,0
56,14068,0
1700,30139,0
2201,7306,0
3722,27211,0
18019,26657,0
9868,20231,0
3960,19744,0
13349,740,0
3806,29311,0
22742,15690,0
2563,7980,0
30476,10437,0
19463,30402,0
16374,8940,0
20931,1716,0
9676,12742,0
3964,9701,0
23067,21917,0
19853,5466,0
12528,20235,0
16984,26314,0
30465,23491,0
9875,16402,0
20353,2379,0
7344,21812,0
15132,21084,0
11365,4683,0
22467,18391,0
2096,19709,0
14698,18593,0
814,2113,0
27152,16913,0
26680,7080,0
18776,16036,0
20341,30585,0
10516,2201,0
16340,22184,0
2895,6248,0
21301,6349,0
18492,8185,0
32,341,0
24099,14029,0
12602,28629,0
15584,29604,0
4797,10966,0
5485,2543,0
1032,23103,0
25582,21585,0
10596,18296,0
27898,14124,0
2043,15560,0
21884,5826,0
12492,25014,0
16806,28223,0
26013,27670,0
12091,12420,0
6177,538,0
4399,27039,0
19158,25839,0
7483,27283,0
20949,23419,0
19674,11547,0
17739,17183,0
12371,23428,0
3471,23424,0
144,16860,0
24746,14720,0
6807,8865,0
176,9243,0
13965,18910,0
30041,21031,0
9512,15935,0
17698,17205,0
14665,26094,0
12900,30390,0
6908,22116,0
22683,17998,0
20453,13139,0
3956,2467,0
3241,11965,0
2318,18136,0
3216,78,0
19279,15470,0
25461,18138,0
29830,11138,0
24173,16878,0
23603,15888,0
13276,11440,0
22751,6225,0
9937,20478,0
29364,24058,0
13252,24691,0
8553,3521,0
22521,4251,0
22916,5346,0
14736,20543,0
6941,10608,0
7364,5938,0
18336,7057,0
6591,19213,0
15152,16979,0
8257,14031,0
6141,5767,0
12016,5732,0
16544,20162,0
30259,11364,0
5599,6752,0
8619,10996,0
15372,23834,0
10311,10132,0
8397,30099,0
18170,8300,0
26322,320,0
15341,2727,0
13904,1306,0
2368,6850,0
27907,30050,0
15395,1539,0
21207,19805,0
18992,7022,0
2466,27780,0
5991,17258,0
23868,26194,0
1729,10094,0
8460,11049,0
10902,27003,0
16267,11441,0
552,14552,0
4802,29610,0
29309,14227,0
20183,6594,0
7176,13516,0
23838,24154,0
26006,19741,0
2199,28380,0
18552,19002,0
12737,27617,0
16319,10463,0
19337,19104,0
3271,14624,0
19703,24740,0
5644,22834,0
27593,4859,0
20834,7797,0
22431,28688,0
27975,9111,0
11229,4648,0
24282,29082,0
12738,19325,0
9991,6439,0
5363,8369,0
11929,7602,0
15749,29523,0
24164,8172,0
25730,6794,0
11386,23356,0
30552,18437,0
25905,6406,0
25492,2306,0
1804,30345,0
1083,7736,0
26583,27705,0
17442,1386,0
9959,18974,0
11663,26280,0
25208,12004,0
30465,19509,0
2470,3047,0
16871,11773,0
17385,24952,0
10883,3937,0
2732,8127,0
24282,13477,0
9825,2811,0
3252,6157,0
10518,13506,0
3897,242,0
15880,28843,0
5844,9955,0
10159,18484,0
4431,28069,0
18044,21282,0
24050,8995,0
13453,8953,0
18070,24802,0
8897,5698,0
3511,4691,0
9508,12628,0
279,15872,0
3043,16478,0
24834,10002,0
24944,23348,0
24699,29155,0
22196,28604,0
11948,19060,0
30533,10543,0
3890,9293,0
1179,8953,0
18955,30463,0
16049,18987,0
15187,21809,0
3616,12683,0
12108,6241,0
9571,409,0
3670,1514,0
26618,21111,0
9021,7211,0
25795,9353,0
6031,21654,0
363,27734,0
1505,5658,0
14589,29255,0
4720,23439,0
21552,9086,0
7608,5853,0
20191,11463,0
24313,28177,0
21834,18717,0
27585,18673,0
29650,6994,0
27172,27644,0
4428,8948,0
11878,28732,0
5191,28790,0
24431,10566,0
18713,2578,0
465,10693,0
1171,6076,0
13202,3021,0
7746,13940,0
9160,11932,0
20693,20869,0
28327,17760,0
25807,12714,0
24140,1735,0
25853,28574,0
24241,23590,0
27106,25381,0
28173,23002,0
9215,12276,0
22021,29263,0
23026,5733,0
23231,3248,0
142,12559,0
3500,11407,0
6025,9332,0
13585,27036,0
25567,2845,0
1275,5463,0
7254,5479,0
27455,4017,0
8386,15650,0
17372,26630,0
29373,5778,0
15951,15962,0
12064,28122,0
2844,7154,0
18597,22177,0
3375,450,0
28213,18780,0
27973,20757,0
2113,11336,0
27990,25703,0
3490,9069,0
1462,18958,0
26716,14747,0
9554,21971,0
19520,27774,0
30526,26392,0
4785,23448,0
23147,25369,0
15819,23311,0
27404,18814,0
25508,3509,0
8718,22744,0
2390,14161,0
490,17120,0
24977,7608,0
5647,20877,0
14717,22500,0
723,16799,0
26961,21403,0
4733,12815,0
29245,15267,0
4188,15838,0
25025,29520,0
26752,487,0
7834,22733,0
18511,26055,0
16318,19111,0
19327,21891,0
11646,13927,0
9018,551,0
10177,5409,0
1108,5968,0
15220,24389,0
18847,30426,0
6564,19511,0
21725,6158,0
23056,20305,0
25173,23772,0
21388,28279,0
23117,29928,0
12143,12694,0
2741,14552,0
27819,22493,0
10399,3385,0
22134,8058,0
13892,18512,0
22959,11077,0
24758,19584,0
26916,13745,0
20911,16021,0
5168,8449,0
26433,13607,0
3405,6753,0
5523,16003,0
23971,5724,0
2665,4394,0
21595,26473,0
15519,11440,0
26548,20393,0
28726,18834,0
23331,29077,0
10135,18311,0
28451,7384,0
10478,411,0
18495,8391,0
13251,28295,0
24535,9643,0
19815,11136,0
13908,5848,0
17848,4597,0
13834,17273,0
24337,9990,0
22164,22631,0
26635,23340,0
24612,18431,0
29581,17603,0
26604,24792,0
3196,1347,0
26567,7455,0
27079,16962,0
19971,1342,0
7932,20519,0
23837,22602,0
6393,4920,0
7730,21617,0
30346,30651,0
28462,28623,0
5119,25700,0
24576,3863,0
26600,13559,0
3263,24456,0
22218,8776,0
10269,2757,0
5217,16144,0
1588,2680,0
23321,2738,0
26937,2734,0
17009,6089,0
11849,29593,0
28357,16767,0
23901,1928,0
3605,4511,0
13978,906,0
8225,7508,0
26540,27330,0
28945,22364,0
9633,22126,0
336,8512,0
20877,25975,0
19104,10662,0
20736,16153,0
18947,14912,0
30154,16117,0
29481,16052,0
6254,26746,0
10604,26035,0
9056,1951,0
15640,30220,0
21104,4658,0
3560,16093,0
12119,12354,0
4675,7605,0
23319,20434,0
15544,6181,0
27330,24927,0
820,23251,0
21718,1741,0
18806,14206,0
6254,14003,0
28986,6177,0
2051,23999,0
17318,6185,0
30111,4484,0
26757,27680,0
13240,10426,0
3076,24454,0
6264,394,0
28348,28198,0
8472,1541,0
28569,12915,0
29618,11902,0
24868,10717,0
19588,328,0
22437,9096,0
22842,5667,0
20532,10994,0
9100,15905,0
13614,19315,0
9012,2712,0
8513,28771,0
15308,12176,0
16395,11927,0
1518,280,0
12200,9568,0
23854,479,0
9887,2442,0
4544,19707,0
5643,20057,0
20400,15054,0
27607,25157,0
28666,1031,0
24650,10229,0
26707,13793,0
14351,12586,0
16873,13682,0
5214,14310,0
21838,16894,0
3703,13108,0
12800,9841,0
29415,11643,0
21121,5621,0
25851,14349,0
3551,12396,0
9286,23687,0
13439,29857,0
4673,15060,0
6594,27227,0
19100,20244,0
22610,305,0
23767,7092,0
14909,14546,0
3776,19645,0
11097,30320,0
23783,10458,0
30364,26620,0
387,11133,0
23922,5925,0
12154,22082,0
9242,29685,0
13435,16130,0
14898,12318,0
1243,4292,0
14906,14823,0
27261,17842,0
28812,4895,0
23660,14172,0
25856,7073,0
13660,4312,0
4841,27454,0
30098,13652,0
22951,8213,0
27901,10007,0
3379,29580,0
10003,13189,0
29277,26370,0
4039,18509,0
12669,10223,0
18978,29835,0
2427,25929,0
18120,8950,0
8178,21453,0
4580,18542,0
7987,29887,0
1843,20608,0
25298,28752,0
5485,20852,0
28221,17848,0
8937,13613,0
5283,8433,0
9812,19135,0
22077,23206,0
8029,27769,0
24541,16612,0
2137,11094,0
22540,27788,0
8460,21938,0
11337,29710,0
18077,18469,0
1451,28234,0
21968,18687,0
27620,17669,0
10632,22167,0
9370,15884,0
18542,12640,0
19660,2807,0
16718,21450,0
1673,29091,0
26245,17123,0
21191,26854,0
15298,25660,0
19015,26579,0
19567,5094,0
6190,23336,0
9281,9208,0
18022,18988,0
9216,11695,0
11319,20769,0
13999,28377,0
1062,25350,0
30638,17157,0
11231,26270,0
20185,3818,0
29468,27055,0
18644,2552,0
11378,22953,0
6065,30182,0
30407,7804,0
15404,14488,0
2998,26013,0
18216,5131,0
20623,16991,0
28390,27773,0
28755,10454,0
28324,10788,0
525,20502,0
23907,1527,0
26074,28870,0
25695,5105,0
3380,18095,0
12937,19084,0
30547,23491,0
508,28076,0
18174,4080,0
29841,7485,0
12089,18639,0
29538,12464,0
27433,21099,0
15282,21209,0
27694,1077,0
7194,10028,0
21851,16602,0
12520,18168,0
27706,24346,0
18358,23441,0
28591,20784,0
9035,14464,0
17123,11371,0
21536,26848,0
5444,14868,0
7550,8607,0
503,19516,0
11091,14919,0
28124,18841,0
23029,20957,0
3418,8790,0
4590,7727,0
29050,7356,0
27503,1105,0
19834,17138,0
14056,24744,0
6952,12556,0
7128,28172,0
25391,22199,0
15982,3770,0
7059,3179,0
25316,11085,0
3613,22273,0
1289,21752,0
7177,24423,0
8092,14697,0
18914,24202,0
26300,28399,0
26740,27266,0
2387,15051,0
25459,24271,0
2062,13157,0
15896,29396,0
29832,12671,0
21376,24095,0
4225,14366,0
56,18309,0
8498,27763,0
10456,13984,0
26859,6465,0
10384,10230,0
9127,4425,0
11568,2490,0
23268,6862,0
27548,2594,0
1515,3166,0
24153,17678,0
8420,918,0
11472,28373,0
23175,24158,0
9506,19908,0
26501,5443,0
29472,2864,0
19597,16108,0
30312,2207,0
24966,27548,0
2043,159,0
8421,28954,0
12220,25908,0
15209,421,0
8736,12266,0
9515,26627,0
810,6784,0
21153,27823,0
3828,3656,0
13328,12055,0
25363,21049,0
30313,29945,0
21823,28759,0
28830,28317,0
8807,3841,0
15790,3599,0
2783,17682,0
11154,21777,0
6788,23750,0
28449,28873,0
28778,4278,0
18688,1023,0
18387,3061,0
16303,22723,0
29577,11407,0
18846,24112,0
5050,15275,0
27773,23022,0
21236,14152,0
27088,3353,0
12603,8579,0
25976,21876,0
15153,7478,0
26979,6468,0
2749,14692,0
5845,11595,0
7029,22691,0
16970,14584,0
5845,28121,0
13232,15603,0
18524,17085,0
19414,27286,0
9654,14785,0
15822,22331,0
2396,421,0
17271,16185,0
7601,2061,0
3892,21578,0
17160,2736,0
7347,18383,0
30313,3720,0
28183,12548,0
10330,5858,0
1640,22592,0
19797,8404,0
4622,24271,0
9818,4751,0
9109,16137,0
1658,2850,0
20812,24378,0
18224,29903,0
759,2590,0
24496,22280,0
7470,15918,0
16503,22546,0
9513,29988,0
14141,3215,0
20496,13668,0
23009,2944,0
2412,13816,0
24425,4073,0
45,12806,0
24665,23866,0
20261,4296,0
10043,13967,0
29319,17579,0
29250,19510,0
13119,12586,0
2583,6878,0
30496,1185,0
25492,9489,0
10390,29088,0
30447,12884,0
30524,16496,0
9131,21694,0
13349,23167,0
4044,12166,0
24703,19376,0
6026,21443,0
14131,14355,0
23641,4137,0
28648,12025,0
7650,19060,0
7080,2135,0
27303,20947,0
8501,27919,0
21036,15044,0
29891,28641,0
7641,18794,0
11161,8025,0
1154,10729,0
2874,19433,0
26768,14269,0
9747,18880,0
21050,21966,0
11200,2787,0
24531,18720,0
7112,20708,0
69,30546,0
29127,21379,0
10180,13525,0
28755,21807,0
17534,14714,0
24001,27525,0
7489,20841,0
9793,6852,0
1246,29400,0
13898,24489,0
9939,11964,0
5815,23368,0
2204,19358,0
15572,28309,0
18868,915,0
18383,27341,0
10877,16456,0
5539,13406,0
5451,11746,0
16320,15093,0
14728,16825,0
29016,8781,0
14157,29598,0
25940,11424,0
1447,19819,0
18470,26341,0
3991,11946,0
29191,584,0
30023,15052,0
27948,6483,0
30068,21749,0
8115,19612,0
11454,29293,0
19968,5864,0
30186,21030,0
30421,11568,0
23289,15707,0
14616,29851,0
22655,17187,0
8082,30520,0
15412,10387,0
17988,12766,0
26008,7747,0
2908,14260,0
3830,29171,0
8885,16301,0
24502,19396,0
8307,22921,0
698,6698,0
14099,13931,0
10927,29615,0
8724,16630,0
26348,18959,0
2630,10076,0
19398,12699,0
11739,15396,0
18782,22476,0
792,20838,0
26812,25291,0
9915,22045,0
6207,25521,0
27037,21581,0
28812,28114,0
7312,21767,0
28178,21484,0
19249,12570,0
7698,604,0
13517,10038,0
19616,15394,0
16417,16004,0
6176,21125,0
26154,25009,0
26546,19887,0
11483,391,0
11189,3214,0
7406,1352,0
16752,11403,0
139,23355,0
24712,6824,0
16240,16269,0
6381,1305,0
3774,17995,0
12942,17416,0
23236,14883,0
2739,14731,0
7267,17329,0
21794,20469,0
618,18401,0
12082,3731,0
12131,4747,0
24351,9065,0
20176,21179,0
19706,4529,0
27435,28976,0
28509,20854,0
19454,2169,0
1365,20781,0
13111,30199,0
25597,22402,0
19135,17844,0
23940,3009,0
17870,25350,0
19139,3145,0
8075,9069,0
20068,17674,0
21826,24081,0
13045,28355,0
2165,7920,0
2082,21502,0
18223,22692,0
16483,13294,0
5602,27634,0
975,15896,0
15731,10683,0
7749,23177,0
20090,23636,0
14518,855,0
20835,10404,0
17824,9714,0
12512,4659,0
1205,19170,0
22092,20965,0
13725,26414,0
1934,29254,0
25752,18048,0
25037,22345,0
17484,21474,0
28153,28022,0
17075,1337,0
5619,14020,0
18304,16701,0
12228,6831,0
17308,7688,0
27587,13319,0
11383,13992,0
29355,17311,0
18987,21733,0
11029,27371,0
12648,13731,0
9596,16670,0
22751,15991,0
30666,7248,0
22865,27449,0
28578,27916,0
6813,28228,0
2107,16949,0
21691,22806,0
27433,22514,0
19852,6633,0
24762,80,0
24651,17957,0
1558,1297,0
3149,19238,0
2491,3550,0
28671,9334,0
16731,25435,0
22587,277,0
28558,25627,0
18240,7653,0
14168,19028,0
18410,22027,0
29747,2757,0
12850,876,0
21176,14702,0
15626,8938,0
23015,12710,0
22190,11772,0
24992,29472,0
12624,4586,0
9151,23878,0
17051,2254,0
28189,12034,0
11749,14174,0
6550,5260,0
10893,1962,0
11713,8308,0
15104,13551,0
29986,24969,0
9067,26414,0
8131,19876,0
3201,25440,0
22297,10084,0
5247,30271,0
28755,14665,0
25225,649,0
6313,20915,0
26591,1570,0
2921,8395,0
29933,21108,0
15128,19458,0
29442,5255,0
25021,516,0
4780,23755,0
20129,20415,0
18715,25634,0
19729,3029,0
2506,15631,0
26626,10884,0
22196,15196,0
448,22029,0
29760,26611,0
29066,9938,0
26119,23095,0
21732,22979,0
14489,25851,0
29715,14351,0
11825,2826,0
16020,14053,0
7820,4021,0
939,12601,0
15875,30523,0
15160,21210,0
29719,4287,0
30310,3614,0
25157,21071,0
3095,11308,0
18349,24315,0
5032,16274,0
2847,7855,0
4500,29435,0
21808,16790,0
15021,19453,0
23487,9842,0
9765,12440,0
25318,21007,0
26522,12375,0
23545,20384,0
5433,20340,0
6429,1331,0
7761,10645,0
27061,16238,0
3389,18669,0
23299,21543,0
12229,26246,0
20691,3376,0
14671,29621,0
5423,19753,0
4211,27210,0
14061,11129,0
1407,23795,0
4867,4463,0
19835,19071,0
9189,14412,0
4346,9133,0
6938,15431,0
1218,23958,0
9433,17469,0
20311,25329,0
17137,18949,0
25971,28227,0
19909,10959,0
8045,29340,0
2076,10565,0
25587,10829,0
27691,19641,0
14355,12491,0
6710,428,0
5662,24318,0
517,25275,0
2200,29754,0
21511,20955,0
30264,383,0
19273,3506,0
7272,18799,0
26096,9238,0
3745,15516,0
13300,27610,0
8442,11392,0
1574,9591,0
13595,829,0
6408,21864,0
2650,26202,0
1659,8365,0
15617,19052,0
27349,21045,0
9540,9894,0
9071,4931,0
28342,11153,0
11895,27732,0
6149,4919,0
4814,21365,0
26365,4189,0
6858,7692,0
26014,2779,0
11893,16982,0
19499,8252,0
16223,11109,0
27917,17870,0
245,27581,0
26105,18031,0
16187,28805,0
4644,29508,0
10777,10465,0
1291,22929,0
24286,14878,0
3928,26589,0
26464,23226,0
22565,2185,0
8319,24060,0
23520,3633,0
14560,14485,0
3790,24952,0
5789,24098,0
30270,30286,0
18658,27340,0
2591,1785,0
4502,13938,0
2345,14671,0
2448,28215,0
25875,3767,0
9380,26214,0
10568,15263,0
14,21821,0
22629,6785,0
28613,2390,0
720,25074,0
25370,15942,0
8549,10251,0
25697,3524,0
16854,13137,0
28487,23317,0
25701,18475,0
27291,18966,0
17825,2947,0
7615,20656,0
3066,4699,0
16776,17787,0
11135,7266,0
29541,26664,0
8128,27276,0
25469,16138,0
15561,12869,0
21417,12395,0
20312,19213,0
29799,23229,0
30132,13905,0
14233,21260,0
11210,15658,0
9234,6432,0
6178,25452,0
8159,30530,0
13060,28675,0
20210,22996,0
15732,28503,0
14444,11246,0
22749,1765,0
17614,1828,0
18075,12388,0
10037,21437,0
27522,20156,0
7090,18261,0
18261,28078,0
1830,9031,0
8730,5358,0
17544,9363,0
20790,26774,0
29484,380,0
19384,26649,0
7240,29835,0
17576,15692,0
6924,18045,0
6945,9893,0
30159,20318,0
20568,6032,0
3361,17191,0
16134,16362,0
16505,22691,0
14020,23452,0
11996,16942,0
12335,6407,0
25971,23892,0
12141,12518,0
15433,15468,0
24353,23051,0
1843,155,0
7430,62,0
16064,6604,0
9986,4382,0
20582,28955,0
24277,17158,0
1156,17485,0
19018,27716,0
11150,3243,0
10043,17828,0
7773,20160,0
2961,4828,0
2382,19281,0
20563,11833,0
21059,18046,0
11279,14635,0
29971,14301,0
846,12800,0
14493,16744,0
27322,25437,0
12788,13783,0
21021,30631,0
18914,1664,0
8546,2424,0
22939,27893,0
7857,23081,0
6618,29053,0
22704,25768,0
15857,18955,0
19937,5801,0
17163,29889,0
28294,9921,0
19204,22637,0
20473,24497,0
28689,6461,0
10825,10869,0
17461,30161,0
12741,25748,0
15239,8855,0
21,18179,0
748,963,0
2426,7397,0
21907,24847,0
5759,12342,0
9896,26669,0
28289,12245,0
28776,5705,0
9189,13993,0
27619,25902,0
13310,22,0
4904,7352,0
14553,20295,0
9107,3180,0
14900,4571,0
14566,25664,0
25601,4970,0
18310,28350,0
29647,3179,0
20053,3681,0
14740,16945,0
28829,2333,0
939,18228,0
19854,109,0
10412,23750,0
11036,20020,0
9931,25718,0
6133,25468,0
1960,15155,0
30169,26639,0
10664,16993,0
27430,10578,0
11773,1076,0
13846,21064,0
27067,4410,0
19497,20879,0
1662,13892,0
11309,25517,0
363,6472,0
30349,25928,0
8501,15257,0
5606,29091,0
29051,16036,0
3079,17216,0
14832,20798,0
14654,19185,0
154,20036,0
2928,1694,0
17438,22070,0
25680,8079,0
2196,21986,0
18849,2018,0
13182,2915,0
26577,12416,0
2496,8870,0
23509,25976,0
5662,14197,0
13511,61,0
20969,3460,0
3294,1822,0
9238,22081,0
20976,14911,0
6811,15098,0
28255,18582,0
5790,26967,0
1775,23489,0
7659,9338,0
11283,2620,0
719,1931,0
2802,21014,0
26924,10464,0
13234,963,0
16472,21840,0
20795,14622,0
17138,13536,0
7939,23442,0
22623,22911,0
19670,10561,0
21534,10852,0
4954,14519,0
426,21441,0
7627,13758,0
29390,4608,0
16655,2776,0
27870,13945,0
18672,24307,0
4462,26636,0
20002,7246,0
16358,21083,0
28666,12112,0
998,21682,0
4254,30186,0
28130,10017,0
9963,22938,0
5578,27146,0
1608,17804,0
2695,16429,0
14462,1388,0
18913,5719,0
19008,11629,0
22600,6126,0
7984,4206,0
25651,19871,0
5703,30063,0
30188,9969,0
1675,26798,0
1395,9340,0
25174,3464,0
28817,11962,0
18853,25098,0
19143,17091,0
2866,27182,0
22224,10882,0
9922,7748,0
13535,14887,0
14844,28579,0
24528,2309,0
4075,18259,0
26828,23122,0
6434,13641,0
7501,10955,0
10563,5026,0
16436,20290,0
29084,14391,0
24029,17708,0
9075,17810,0
4100,2734,0
17400,17752,0
3275,6164,0
30055,26895,0
19220,6688,0
25138,6080,0
324,20491,0
6988,11189,0
16123,13439,0
11895,17719,0
26318,5567,0
2407,8467,0
7073,11056,0
794,1108,0
1379,23696,0
19047,22097,0
7659,13776,0
23220,28069,0
23313,26941,0
19626,18655,0
25968,9918,0
9752,22062,0
5040,9684,0
4532,12623,0
3022,13367,0
2737,7059,0
25336,1656,0
5751,28132,0
3399,12744,0
19915,22352,0
14093,20885,0
15579,3400,0
17749,7912,0
7325,1738,0
10933,25088,0
25189,28126,0
1048,17901,0
17244,20477,0
15077,10870,0
8699,30040,0
28474,22325,0
15901,24871,0
13154,23116,0
11108,12934,0
9989,12963,0
1398,4552,0
14224,26158,0
13124,9995,0
1708,9288,0
9661,11567,0
912,6861,0
4057,16388,0
2658,2004,0
11647,30301,0
13868,4067,0
864,11531,0
26519,13449,0
29407,16634,0
23343,21372,0
17311,29643,0
6987,973,0
16174,29509,0
9524,24656,0
28610,26318,0
14240,26317,0
20599,21325,0
7668,19406,0
5363,28011,0
9901,18858,0
485,2508,0
7280,17401,0
14027,22348,0
11641,22098,0
13315,16980,0
18479,29877,0
18703,7664,0
20699,29428,0
30407,17116,0
29276,16027,0
23974,27922,0
10933,15532,0
9035,17558,0
21206,15717,0
13727,20426,0
20710,2376,0
24272,4936,0
21935,28398,0
3401,8377,0
7173,13197,0
16403,6635,0
4983,4249,0
19742,11196,0
27695,7351,0
25011,12053,0
11306,23521,0
11812,799,0
19049,15385,0
10303,29583,0
16032,5282,0
24360,15211,0
30271,25054,0
3305,29288,0
15116,10688,0
28338,29611,0
25348,12572,0
6479,23563,0
11899,21297,0
27852,16015,0
7881,1940,0
2318,4130,0
28952,10169,0
30419,1010,0
12835,28725,0
29538,1923,0
10592,14834,0
15009,21011,0
13015,22055,0
1553,17214,0
7808,3987,0
30022,16199,0
3820,15788,0
4787,19881,0
30254,8213,0
4065,20775,0
13826,8363,0
22254,19605,0
4007,3659,0
23924,22829,0
7705,22797,0
3821,15997,0
27146,8741,0
17642,11842,0
21305,13002,0
16533,5890,0
7863,17623,0
27663,12757,0
24443,5957,0
