h_entity,t_entity,relation
16543,3829,0
14058,176,0
25937,1079,0
19420,1929,0
21826,3796,0
28962,1912,0
17704,1298,0
20797,3651,0
4594,1929,0
23144,1929,0
25273,1892,0
23912,117,0
15696,1298,0
26669,2770,0
8307,3986,0
28816,1298,0
20505,3070,0
21512,3774,0
22259,890,0
4174,589,0
6976,1298,0
27190,1617,0
8545,2512,0
18531,1298,0
21181,1929,0
19060,1929,0
28466,2133,0
27594,3899,0
9825,1929,0
6001,1298,0
15270,1298,0
22016,2763,0
24421,3671,0
12606,251,0
5330,1298,0
20847,3363,0
7402,3205,0
15297,1929,0
18681,3920,0
7760,1732,0
7510,1929,0
11778,1298,0
18769,1929,0
22266,2478,0
14453,44,0
5218,193,0
5049,1298,0
11130,1257,0
9983,1929,0
21161,342,0
23050,1328,0
26173,1680,0
23672,640,0
15976,3899,0
11411,3739,0
13517,3899,0
26901,1337,0
18893,1298,0
9355,3389,0
9280,2498,0
14880,3097,0
12545,2418,0
5781,3647,0
27511,890,0
22966,465,0
21778,1298,0
18903,251,0
6843,499,0
25575,1929,0
20167,1257,0
21431,4001,0
19371,2476,0
14230,1298,0
11912,1929,0
11120,1298,0
26015,2654,0
24979,890,0
15982,1298,0
14364,2478,0
4639,1929,0
26363,14,0
5579,3315,0
28163,3652,0
19332,1298,0
20239,1929,0
6558,1298,0
14826,1291,0
14498,1298,0
20081,1929,0
17456,3341,0
12125,3555,0
27523,299,0
21626,4001,0
17340,1929,0
15896,2392,0
25072,3078,0
4456,1929,0
23566,1929,0
12398,1929,0
22066,3651,0
11421,1031,0
6341,1347,0
15305,3631,0
5865,2475,0
6382,3060,0
18729,1298,0
21373,2713,0
24949,1298,0
9218,4003,0
27619,2559,0
6067,2432,0
26610,1298,0
23579,1298,0
16236,1879,0
25066,2058,0
20026,450,0
24286,3341,0
22348,1929,0
20864,3305,0
17764,1320,0
12556,1298,0
22496,1298,0
29070,1085,0
17951,3899,0
6516,3899,0
5833,1922,0
26387,1017,0
24107,1929,0
26226,1306,0
10477,1298,0
28133,1205,0
21090,2116,0
23129,3341,0
16385,504,0
17505,439,0
21186,996,0
23191,1298,0
15773,3470,0
15257,1929,0
7273,3986,0
16453,4001,0
7711,1929,0
16678,2177,0
15438,1929,0
23326,1929,0
5476,1298,0
22448,264,0
9977,1298,0
16747,1261,0
20469,1298,0
10233,2120,0
4931,1298,0
9477,1929,0
16986,1298,0
14597,495,0
21347,450,0
28613,3880,0
13865,3325,0
11674,2209,0
27805,2895,0
6630,3680,0
15838,205,0
4559,2734,0
8571,2463,0
19560,1298,0
15578,14,0
27719,2478,0
17718,25,0
24490,282,0
9655,1929,0
20759,3899,0
27557,1298,0
18420,1298,0
23044,2478,0
23794,3899,0
4593,2113,0
16586,1298,0
5235,1298,0
15604,4072,0
16888,3380,0
28905,1298,0
13303,1929,0
11652,1668,0
23758,2102,0
19544,1929,0
19103,3578,0
19157,1929,0
14114,3382,0
10146,2392,0
17333,1967,0
6805,1929,0
14046,1106,0
8627,1298,0
7531,1343,0
22751,956,0
9210,1732,0
16340,3789,0
15880,93,0
8020,1298,0
14601,4001,0
28917,2571,0
22925,2392,0
19579,482,0
19064,2616,0
12560,3341,0
24408,1614,0
13582,564,0
21811,1298,0
28574,3899,0
7576,3557,0
23079,1929,0
24562,1929,0
25801,2028,0
16786,912,0
23325,3423,0
11230,829,0
25125,2392,0
10748,2876,0
19601,2120,0
21903,1935,0
27174,2479,0
4262,1298,0
8687,890,0
28387,1229,0
8767,1935,0
6551,305,0
12895,1929,0
5773,1643,0
20910,3341,0
19821,4001,0
5230,1555,0
11468,3986,0
5634,4079,0
10464,3341,0
24707,1298,0
15123,4088,0
25102,207,0
25116,2538,0
21258,2207,0
19513,938,0
8811,729,0
11802,37,0
24629,3252,0
21277,1614,0
15610,1106,0
13179,3341,0
10715,1929,0
24009,1298,0
18051,1831,0
7980,1929,0
21782,4001,0
5438,1929,0
21498,1386,0
20474,3986,0
21975,938,0
27920,3382,0
4600,2392,0
8214,1929,0
27763,1298,0
18599,1929,0
28134,4044,0
10633,2285,0
10644,1929,0
23949,1929,0
24306,3375,0
17455,1680,0
5907,1298,0
19616,389,0
7458,1298,0
23608,3976,0
14045,1298,0
19652,1575,0
22294,3305,0
28764,1298,0
7030,389,0
5179,1929,0
22357,180,0
21497,2392,0
28162,808,0
5412,912,0
14278,1172,0
21156,1572,0
11656,754,0
11662,2120,0
16116,2516,0
22494,303,0
24917,938,0
19525,810,0
7317,2455,0
26629,1298,0
8414,207,0
18642,2153,0
18253,3513,0
23170,1298,0
9809,1929,0
9028,2216,0
17676,1929,0
4345,964,0
4947,1929,0
6212,938,0
4790,912,0
16618,2112,0
6005,2216,0
13185,1298,0
22451,3325,0
4476,1929,0
8553,912,0
19141,1298,0
5718,1042,0
19165,1929,0
15608,1414,0
17244,1298,0
15910,1929,0
25756,2500,0
21438,1298,0
22459,2766,0
19385,1929,0
9751,1929,0
10289,1298,0
22507,1305,0
6716,1482,0
9027,4010,0
11116,1160,0
14711,3263,0
5723,4024,0
23529,3899,0
28918,197,0
11751,1929,0
11141,1929,0
4110,1929,0
8620,3373,0
22815,1929,0
26152,1298,0
27378,57,0
7318,2387,0
17224,1935,0
16249,1298,0
15612,1929,0
8702,1614,0
20924,2173,0
6931,2073,0
10854,2630,0
24216,1935,0
22686,3547,0
23632,1133,0
6232,912,0
25664,1298,0
20214,1929,0
18020,2167,0
7685,523,0
14625,4001,0
28318,378,0
23510,1298,0
19684,1298,0
4228,1020,0
13316,1298,0
27181,1298,0
28795,787,0
22803,1298,0
16721,3691,0
13946,548,0
16264,3305,0
27616,1298,0
16014,2120,0
21900,3060,0
10254,137,0
25559,1298,0
25544,1250,0
6400,2478,0
26688,3305,0
18578,1272,0
25552,1929,0
23064,3305,0
8934,2478,0
23143,1298,0
28748,1929,0
19206,1298,0
16549,1460,0
23863,2102,0
25060,938,0
26218,1929,0
6838,1751,0
13429,3070,0
12588,697,0
13265,1929,0
26745,14,0
4281,1460,0
24211,912,0
20022,3651,0
13066,2876,0
5563,3336,0
21977,1929,0
10134,1417,0
5275,1929,0
10600,1298,0
4649,1298,0
27635,2999,0
24505,3250,0
4643,1739,0
26230,2216,0
13263,1106,0
22515,1614,0
23006,1298,0
24290,1298,0
25267,938,0
25095,1298,0
11113,1298,0
9292,1289,0
26778,1298,0
4730,1816,0
21392,2733,0
19634,1128,0
7999,145,0
21280,837,0
20210,259,0
16091,783,0
9043,1298,0
28303,3390,0
10043,1298,0
27451,3341,0
9969,4001,0
8655,1483,0
21513,1298,0
23997,395,0
4760,4001,0
25577,1261,0
24256,3967,0
6744,1298,0
13633,14,0
14428,3904,0
8200,3353,0
8109,1298,0
19222,1298,0
6737,1929,0
26866,3993,0
6451,3210,0
21516,695,0
20316,2665,0
28027,2662,0
10907,1298,0
10485,117,0
6798,1298,0
16771,1298,0
6587,3231,0
13505,2051,0
20345,1929,0
5169,2763,0
25040,2721,0
10091,2392,0
7639,2934,0
5731,333,0
19793,1929,0
24593,1298,0
9073,314,0
18997,765,0
6159,4001,0
9422,1282,0
11613,2392,0
27115,3564,0
4356,890,0
21194,1298,0
23199,2612,0
23712,996,0
27735,1645,0
21208,3179,0
19497,1919,0
12404,1298,0
21672,1929,0
11039,3681,0
15103,677,0
25679,337,0
17734,1934,0
19283,1298,0
8471,758,0
6315,1123,0
17089,3275,0
28551,1298,0
8802,3986,0
11500,3305,0
14319,1759,0
13326,890,0
21031,2679,0
28382,1929,0
10435,673,0
24772,3556,0
8875,1680,0
15066,1929,0
20911,912,0
23647,1929,0
6259,2387,0
27652,403,0
25468,3069,0
13038,1298,0
25655,1439,0
7049,1918,0
8135,1929,0
14508,1298,0
21742,198,0
25658,176,0
8666,358,0
22314,822,0
18829,1298,0
24798,912,0
4635,3305,0
27532,3304,0
13082,3078,0
19429,2216,0
4609,2359,0
5616,1929,0
18796,2077,0
26838,1719,0
11805,1298,0
20463,1033,0
8305,1298,0
25119,912,0
27533,251,0
7933,4053,0
4937,2392,0
9492,1929,0
25880,3222,0
6576,1298,0
7583,1405,0
18325,83,0
12313,1929,0
10883,2642,0
8694,1298,0
17092,1929,0
5369,1250,0
5114,4001,0
14945,1929,0
15525,3489,0
4986,523,0
9036,1298,0
24131,640,0
11691,2646,0
26169,3986,0
16866,327,0
18369,3595,0
21448,37,0
13563,3899,0
20154,3787,0
19650,751,0
19980,3463,0
27151,3349,0
28883,1298,0
10036,1614,0
25254,1929,0
16512,1298,0
8700,1298,0
18843,1929,0
8294,3759,0
7294,4001,0
12680,3899,0
14218,1844,0
21699,4001,0
14899,3899,0
17737,1734,0
21953,1579,0
6328,1929,0
19512,3120,0
14151,1298,0
4666,102,0
7730,1298,0
25708,1298,0
6415,1614,0
24160,2854,0
23400,3106,0
14070,938,0
11952,1298,0
13769,286,0
16811,1929,0
28196,2254,0
26970,2819,0
12274,1298,0
24736,2671,0
21533,1270,0
23232,4001,0
23914,378,0
27024,1614,0
7894,1764,0
22313,3264,0
22834,1929,0
24832,2862,0
25912,1929,0
5265,2593,0
18134,1958,0
22232,1929,0
26273,1257,0
8674,1298,0
20862,1298,0
11636,1298,0
24004,2456,0
10953,2720,0
17340,1298,0
25796,3986,0
11971,2937,0
7465,1929,0
13518,470,0
10529,880,0
17724,4001,0
24789,2230,0
12026,529,0
14396,3899,0
10798,326,0
17949,1929,0
19358,1843,0
18923,3825,0
15676,1298,0
23971,1929,0
18698,890,0
10409,3479,0
21535,1789,0
28202,555,0
26807,3604,0
13418,1612,0
6918,1929,0
18883,1298,0
8269,1298,0
13340,1929,0
11668,171,0
6987,1731,0
13024,1929,0
16100,499,0
14716,314,0
13987,1929,0
9206,1298,0
23088,14,0
25311,3507,0
10266,2523,0
26462,257,0
26491,3899,0
20385,240,0
8458,826,0
6312,4001,0
21375,1298,0
12144,1092,0
18654,3379,0
19704,1935,0
24985,3986,0
17643,1414,0
5672,1929,0
27082,3671,0
7223,2392,0
21206,1929,0
14496,773,0
9720,450,0
7962,2120,0
17689,2012,0
16054,1557,0
18778,3879,0
6785,2593,0
6460,690,0
5814,1929,0
16301,1298,0
13665,832,0
7006,3377,0
11145,3899,0
7309,1668,0
19979,1659,0
12859,1929,0
21172,850,0
11108,3986,0
13928,1929,0
23574,1298,0
15873,1536,0
16447,1298,0
25669,741,0
15366,1680,0
8884,1929,0
8409,1929,0
23857,1929,0
24765,3106,0
11980,1298,0
15245,3078,0
22637,450,0
16754,4001,0
21902,2648,0
20272,1298,0
24564,3058,0
4863,2488,0
20855,1929,0
25323,1929,0
19257,2484,0
24649,1929,0
10234,1929,0
12747,1440,0
26673,1020,0
21061,2390,0
28766,1929,0
6708,1298,0
15669,120,0
13777,1929,0
24304,2120,0
5347,3544,0
19372,1298,0
25378,1577,0
26418,3986,0
23853,1929,0
8677,2387,0
22680,924,0
22850,1298,0
11351,927,0
17673,1929,0
27536,839,0
23073,1298,0
17645,1250,0
21502,3957,0
21726,8,0
26631,2192,0
20011,640,0
13888,1298,0
9831,1298,0
20986,1929,0
10759,121,0
18007,171,0
26556,890,0
25466,1929,0
28523,1814,0
5960,2058,0
20514,501,0
21025,1929,0
13295,1935,0
16438,880,0
25667,487,0
28369,3858,0
11538,1929,0
21044,1298,0
15416,2813,0
6256,1614,0
4450,3754,0
4919,1298,0
11817,3818,0
5115,3341,0
18343,2392,0
13123,14,0
17884,151,0
9821,1298,0
27454,1040,0
18545,1298,0
13221,890,0
21520,1298,0
15855,3341,0
27426,1929,0
23003,1929,0
19290,251,0
20631,193,0
22991,1929,0
10419,771,0
27109,1929,0
26401,1298,0
25008,1929,0
18344,3801,0
7889,2926,0
5143,487,0
5364,177,0
15996,3079,0
6731,1298,0
9850,2387,0
20459,890,0
18941,1475,0
15917,1298,0
9083,1298,0
7922,1929,0
20718,1298,0
20741,1929,0
18769,499,0
15828,3722,0
20359,308,0
5767,1919,0
20572,59,0
15618,1929,0
24032,531,0
8305,1929,0
6652,1298,0
11579,1298,0
11290,1298,0
19172,1298,0
10421,1057,0
9758,2997,0
24078,912,0
21948,3616,0
14655,1298,0
7355,1895,0
4988,1929,0
10471,3729,0
20537,2083,0
20887,1926,0
5222,3322,0
6671,1879,0
28722,1650,0
24596,4087,0
11954,1298,0
7471,1298,0
15060,1192,0
20661,1298,0
10400,640,0
21953,3651,0
8152,1935,0
8962,1298,0
13838,3986,0
25055,1298,0
13032,2572,0
24523,2729,0
26730,296,0
24486,358,0
17350,1298,0
27926,1929,0
14014,2561,0
26846,2719,0
12645,2307,0
26789,2393,0
5043,1929,0
18463,1929,0
15031,1929,0
16201,1929,0
21256,617,0
16956,2392,0
24996,1922,0
6938,2392,0
4257,1610,0
15771,1298,0
6676,2023,0
12417,969,0
28097,2931,0
23164,2713,0
20751,1632,0
21239,1298,0
9179,523,0
29000,1680,0
21626,2120,0
14934,640,0
20121,890,0
28784,2401,0
28915,895,0
10583,1680,0
24750,3341,0
18011,2834,0
23219,1298,0
9978,650,0
26039,1919,0
4361,1929,0
28641,832,0
27458,3986,0
17502,3341,0
4556,1929,0
13288,2455,0
15815,2478,0
23627,1173,0
7962,144,0
16537,1929,0
23083,3899,0
9560,3323,0
21123,795,0
6525,2603,0
20116,1298,0
17996,1929,0
14206,1494,0
14402,3899,0
7122,4001,0
7029,1680,0
28646,391,0
14385,1563,0
12474,350,0
14128,1,0
8427,1298,0
8245,1298,0
11015,2008,0
7874,640,0
10366,1929,0
23246,1466,0
4654,319,0
8803,3882,0
7088,1466,0
6840,2752,0
22303,75,0
7852,2207,0
5696,1298,0
21538,447,0
13795,1929,0
12345,1929,0
17059,2804,0
28653,251,0
12215,2392,0
13839,1298,0
13671,3155,0
21503,3330,0
16168,3192,0
24078,2768,0
20287,14,0
4239,1929,0
27769,1929,0
27516,2487,0
9390,890,0
7854,2642,0
4684,1250,0
29014,2757,0
28005,1787,0
13935,619,0
17337,912,0
25419,498,0
15601,1929,0
17372,322,0
9216,3945,0
27227,504,0
26743,4001,0
17641,1298,0
13899,2208,0
22277,1668,0
8293,389,0
15406,2593,0
25437,264,0
14288,4022,0
17664,3886,0
28493,3507,0
6499,1298,0
9073,721,0
11078,197,0
13031,2516,0
7177,3899,0
22801,890,0
11988,1919,0
20990,77,0
21282,1429,0
5345,640,0
25073,2388,0
23336,2754,0
28957,1362,0
6627,1298,0
14544,389,0
28458,2327,0
22352,952,0
5274,2891,0
9415,1298,0
18467,2144,0
16359,2571,0
5679,3616,0
7862,262,0
21580,3560,0
13746,2233,0
14188,570,0
18262,938,0
28582,3040,0
14086,3325,0
11794,1929,0
15918,1298,0
29076,1929,0
21555,3834,0
12242,1298,0
8363,2745,0
16145,3696,0
24403,1929,0
10100,1929,0
18121,890,0
24130,1298,0
10882,1123,0
12475,2028,0
26567,2971,0
11658,3651,0
18859,1298,0
27423,3247,0
22238,2997,0
6095,4084,0
19652,251,0
20030,912,0
5507,2648,0
21829,3458,0
18764,4010,0
20843,2478,0
20193,367,0
22244,2298,0
25002,1298,0
6204,712,0
24767,1429,0
11621,3341,0
15709,1929,0
10280,1250,0
22169,3099,0
18021,1929,0
20699,291,0
20896,2783,0
11735,1929,0
6012,1298,0
14138,1802,0
6375,1298,0
12348,2456,0
22259,4001,0
9427,3739,0
17910,1929,0
16555,3773,0
24679,912,0
26463,3825,0
27408,327,0
28782,2392,0
22991,1298,0
19213,938,0
6723,3558,0
19507,890,0
9992,1298,0
13787,2007,0
18532,1298,0
27450,230,0
28506,1929,0
19411,11,0
22148,912,0
16056,3513,0
13202,4001,0
17766,2392,0
8373,3741,0
27656,3899,0
7504,1929,0
12978,2392,0
23722,2985,0
5170,1929,0
9982,1929,0
16552,1929,0
13620,914,0
10385,1298,0
22762,3180,0
13740,1298,0
25771,3616,0
19405,1783,0
11199,1922,0
19233,1929,0
15763,3899,0
5924,3899,0
27757,3106,0
9471,912,0
10131,4035,0
24672,1423,0
19340,1298,0
4300,2321,0
5691,2792,0
14378,3341,0
8026,3341,0
27494,2929,0
17156,2120,0
4172,627,0
12674,450,0
23062,1298,0
27515,1133,0
13854,1298,0
6957,1929,0
23779,1929,0
25288,2492,0
6462,1929,0
17624,1986,0
11187,1052,0
20842,1866,0
9576,1929,0
7155,3585,0
17613,1298,0
14810,3986,0
16386,1929,0
21937,2648,0
28191,890,0
21905,1298,0
26359,1935,0
23232,2120,0
4884,3899,0
27430,912,0
7630,1929,0
17820,2471,0
25301,2120,0
12792,3924,0
13923,3305,0
6089,1249,0
11678,1714,0
20982,4001,0
21781,926,0
23849,1349,0
12706,1298,0
22064,938,0
12225,1058,0
15462,1104,0
19002,3576,0
6080,1332,0
14842,2631,0
22710,2557,0
16296,2980,0
8168,1929,0
17656,3811,0
20973,1422,0
7208,1693,0
20983,389,0
4982,1614,0
8066,3921,0
9162,3773,0
6862,1298,0
4489,3066,0
20273,599,0
12319,912,0
22377,1298,0
8904,1929,0
23516,319,0
27111,1614,0
13061,1929,0
16763,2001,0
4527,1929,0
5846,1929,0
19781,806,0
7265,1929,0
4918,1626,0
5668,2895,0
18503,2481,0
15562,2607,0
10541,1913,0
15070,890,0
7080,3521,0
4245,2120,0
9885,1929,0
21246,890,0
14300,3899,0
26555,3756,0
23632,2909,0
17892,2713,0
13067,3536,0
17649,1935,0
20576,1298,0
8971,905,0
19630,4012,0
5330,1929,0
6968,1298,0
11047,912,0
14987,1929,0
20405,1929,0
10369,2711,0
6840,640,0
10910,4001,0
27874,1433,0
21279,1298,0
5470,1298,0
26076,2387,0
14013,1929,0
21097,3494,0
24236,3448,0
10367,1573,0
23016,890,0
27553,1123,0
16334,2987,0
18331,3986,0
6952,1614,0
9687,2884,0
17103,3720,0
21355,1614,0
6595,1298,0
4908,3618,0
12043,1929,0
20556,161,0
5260,4001,0
15215,890,0
7100,15,0
7463,2735,0
17202,3325,0
22459,3099,0
29062,1298,0
25857,3880,0
24066,3539,0
16338,3660,0
13094,1298,0
11237,2475,0
27602,1298,0
23554,1298,0
23878,3613,0
14721,2112,0
15407,3546,0
6784,4001,0
20908,697,0
24843,1642,0
15426,1250,0
27127,3651,0
23082,2251,0
11771,3923,0
29004,969,0
19502,1325,0
9457,1929,0
16863,1929,0
26435,2079,0
12290,3514,0
11688,918,0
4784,1929,0
10223,555,0
14671,2113,0
13522,389,0
26147,3866,0
15707,1929,0
14059,1313,0
15752,4082,0
19754,1929,0
5415,1789,0
11774,1298,0
22237,2821,0
15824,1929,0
26750,3899,0
14328,3466,0
23926,1298,0
23532,890,0
24355,3247,0
24230,1106,0
24152,1929,0
18705,3277,0
28617,1919,0
24870,4002,0
27011,1929,0
24976,336,0
22425,1017,0
16883,1298,0
28515,2790,0
13010,745,0
17805,1929,0
28537,1929,0
21611,589,0
8640,1663,0
16432,171,0
19852,1298,0
22955,3899,0
23726,1868,0
21986,2713,0
19355,1940,0
26693,1929,0
18050,1557,0
14382,1298,0
28904,3507,0
22617,1128,0
26565,282,0
14546,1414,0
21407,1298,0
18465,1298,0
17538,817,0
8279,2787,0
18052,1298,0
12033,1106,0
26107,2427,0
6022,3141,0
11722,3099,0
10396,2321,0
13264,2187,0
5935,1498,0
24037,3238,0
22028,1614,0
17194,1298,0
26205,1353,0
6858,52,0
26663,1298,0
16222,1935,0
5090,1298,0
8933,1298,0
17139,912,0
20025,1298,0
21917,3982,0
26189,691,0
22051,328,0
8685,1986,0
8907,205,0
4871,1774,0
5789,1298,0
11654,2,0
18837,373,0
26569,1298,0
6777,1011,0
9279,2167,0
20992,1564,0
20520,1929,0
6485,1298,0
5245,3914,0
25949,1723,0
6786,3754,0
19146,1298,0
25482,4061,0
4237,888,0
26468,555,0
14568,1298,0
6508,2436,0
9796,544,0
5279,151,0
7188,1929,0
27013,3899,0
9816,712,0
17204,2316,0
28164,3569,0
4411,3125,0
28305,1929,0
25267,3986,0
12124,1929,0
21450,1929,0
24266,1457,0
25154,4001,0
11983,1257,0
12065,830,0
15545,1929,0
8248,1321,0
27667,2178,0
16138,3853,0
14668,1416,0
12011,844,0
23652,984,0
20535,1611,0
20650,1298,0
26213,1919,0
13692,3783,0
25641,1298,0
12766,209,0
25427,2386,0
14344,3277,0
23373,1629,0
26601,3044,0
8953,1298,0
7720,1929,0
7883,1929,0
7516,1298,0
9843,1929,0
22918,3598,0
9992,1929,0
26276,415,0
6771,1929,0
20324,1298,0
24278,1165,0
16856,1929,0
8060,3300,0
7568,619,0
4351,1216,0
28851,1929,0
8735,2882,0
22121,3079,0
9834,4006,0
10559,1204,0
28631,3077,0
11120,1929,0
25962,2571,0
11601,1929,0
16401,1929,0
22126,1298,0
11925,1648,0
12568,1614,0
16719,2720,0
26653,4001,0
8402,640,0
26839,1298,0
15310,1298,0
9833,1408,0
11231,2134,0
16318,3001,0
18263,197,0
14545,1018,0
13470,2063,0
26623,1929,0
27862,1298,0
23235,1298,0
11126,264,0
16342,2392,0
27272,1017,0
16721,1058,0
26508,1298,0
6338,1298,0
8739,1298,0
13520,1929,0
11971,4036,0
26183,1298,0
22082,1298,0
15288,2392,0
14894,1929,0
17635,1483,0
13561,3034,0
16561,2479,0
18213,2139,0
11312,1298,0
7777,3015,0
6580,3078,0
25977,938,0
9341,1298,0
14400,2639,0
8746,1298,0
17528,1298,0
15185,642,0
6691,1614,0
6790,209,0
19107,1929,0
7673,1929,0
4289,763,0
17681,302,0
22640,546,0
12408,1929,0
20248,37,0
4412,14,0
24195,1298,0
7333,1688,0
20223,890,0
20538,1543,0
6836,1929,0
16666,2478,0
28380,2216,0
24947,752,0
20131,1298,0
14572,1929,0
23211,1929,0
5086,3596,0
7443,1522,0
5370,3477,0
19423,2392,0
7065,1298,0
24068,2468,0
23704,2769,0
28231,1298,0
9632,3331,0
5169,405,0
21288,1929,0
23886,938,0
4199,1680,0
14461,77,0
6990,282,0
24322,1922,0
29077,1298,0
16605,36,0
13846,4001,0
27074,3024,0
16699,471,0
13412,1965,0
13514,1052,0
7076,1112,0
16839,3651,0
27202,44,0
22654,2593,0
6680,1355,0
17970,1298,0
10316,811,0
28496,2904,0
22402,2022,0
13053,493,0
13627,2215,0
15583,1298,0
4490,289,0
10566,1929,0
7729,1298,0
27889,890,0
15923,3341,0
16399,1929,0
6381,1011,0
18761,1867,0
6672,2564,0
9658,1929,0
19704,2387,0
5063,3035,0
7742,1298,0
23478,811,0
9497,997,0
14121,449,0
25224,3677,0
22240,3341,0
16972,1948,0
8948,1614,0
20737,2478,0
21469,1828,0
16597,1929,0
16566,4001,0
6674,1298,0
7641,336,0
17945,3929,0
20630,2752,0
15125,569,0
15224,1077,0
13572,2536,0
9438,810,0
5915,2034,0
24353,1298,0
9514,1929,0
6969,264,0
10213,1929,0
20372,1298,0
17650,157,0
24451,3063,0
28289,3142,0
9569,2660,0
23154,2775,0
15523,912,0
17359,1298,0
18923,336,0
27868,1250,0
11525,1719,0
25028,171,0
11355,3341,0
15247,2687,0
19194,1789,0
15989,3986,0
21198,1929,0
23881,438,0
8291,640,0
11292,3171,0
26654,1929,0
18251,2557,0
8362,3038,0
20934,4001,0
6711,3341,0
17024,617,0
19511,1919,0
6368,1929,0
25868,1298,0
12068,1030,0
16359,1092,0
16936,1298,0
11273,1298,0
19658,3920,0
20500,2386,0
23357,1929,0
18568,690,0
25851,890,0
23924,19,0
22474,341,0
13326,2392,0
9023,4001,0
27992,2392,0
15860,1929,0
6747,3341,0
15768,57,0
20227,3770,0
9324,3303,0
24302,890,0
9855,614,0
8840,1935,0
24764,1298,0
19841,1298,0
7051,1298,0
7305,3899,0
15580,1748,0
20900,1818,0
25965,3920,0
14900,1929,0
20666,1262,0
11866,389,0
20277,2392,0
19137,1298,0
27626,623,0
13353,601,0
13252,3325,0
20922,1929,0
12931,1929,0
16275,683,0
25435,938,0
20686,321,0
13437,1929,0
11635,2392,0
22560,1680,0
16107,2392,0
28752,1298,0
6488,1929,0
16151,2478,0
17913,1668,0
6253,2392,0
11169,1929,0
17458,117,0
24751,1298,0
24633,3228,0
19367,1037,0
18483,1929,0
18079,2648,0
21129,1298,0
26865,2613,0
18285,1929,0
6139,2283,0
13807,2455,0
7696,924,0
19575,3434,0
7086,450,0
8612,1929,0
16484,2392,0
23521,1298,0
22210,3784,0
25122,3976,0
6517,1298,0
15434,1298,0
18002,3567,0
15531,3341,0
25909,3341,0
7353,2740,0
6902,1298,0
12616,617,0
8804,1298,0
19350,1668,0
12782,912,0
20448,1298,0
14263,1929,0
11895,1929,0
18160,1929,0
21911,264,0
9042,2488,0
20365,3211,0
11082,1298,0
6891,3899,0
27973,967,0
18150,2392,0
25609,3130,0
6898,2013,0
26939,1298,0
8480,1929,0
7373,1211,0
7183,3986,0
6695,3794,0
13580,1024,0
13797,1929,0
20031,1298,0
22939,2120,0
6293,1552,0
18259,3078,0
12741,1298,0
22106,2288,0
27599,1436,0
13703,395,0
27195,1298,0
21523,2478,0
14026,2392,0
21765,1929,0
18894,2383,0
12516,2773,0
22507,1785,0
22405,1398,0
6382,3106,0
13342,1929,0
4347,1298,0
21427,4001,0
10794,920,0
4716,1929,0
10325,1298,0
10394,2120,0
27988,1929,0
14538,1929,0
5790,3341,0
22396,3060,0
24987,1298,0
27660,3141,0
12574,1414,0
7971,1250,0
13343,1902,0
15489,2986,0
10993,1298,0
21750,1194,0
22902,1929,0
6981,1298,0
18830,1298,0
18973,2645,0
15607,938,0
25379,3305,0
4192,2478,0
23403,2387,0
21581,1298,0
25292,1598,0
13922,205,0
7640,1810,0
18245,1298,0
19880,1298,0
5202,1929,0
22562,3099,0
8266,3415,0
6726,1298,0
19392,1298,0
16981,1298,0
25437,3325,0
15650,1069,0
19962,2194,0
17007,2692,0
27097,378,0
5567,3929,0
6038,2478,0
11313,1648,0
4370,1929,0
7281,3453,0
6027,2927,0
6299,890,0
15849,3918,0
13561,3769,0
14107,3874,0
13922,308,0
7487,1273,0
20351,1298,0
15801,4001,0
21282,3355,0
14370,1298,0
20650,1929,0
24014,1058,0
9308,3341,0
5421,2120,0
10365,1763,0
17525,2056,0
11856,1298,0
17483,2593,0
16627,1929,0
22336,67,0
8471,931,0
25529,2254,0
4750,1680,0
21502,2234,0
6989,1929,0
23790,3853,0
11683,1929,0
11425,1877,0
15858,1298,0
10885,448,0
13677,1614,0
18425,1929,0
25576,1429,0
12042,1929,0
5703,995,0
21333,1929,0
14224,3929,0
26998,2732,0
27539,1298,0
9701,1396,0
11221,1929,0
22104,1614,0
12212,2846,0
24970,1929,0
7542,1298,0
8103,1298,0
8891,1298,0
10420,434,0
27939,1929,0
20849,1261,0
8395,1298,0
20648,2478,0
8510,2392,0
18477,3181,0
19567,1298,0
9693,890,0
23683,2513,0
12865,1862,0
25804,2638,0
19293,3018,0
20313,1298,0
15994,3811,0
11987,4009,0
25128,2392,0
22925,1614,0
24053,3651,0
23405,1929,0
18721,1020,0
21927,811,0
6446,3765,0
13713,1298,0
18929,820,0
8819,1929,0
11789,1929,0
28230,2279,0
19874,1011,0
9817,1789,0
19047,2513,0
27504,3829,0
9859,1929,0
20200,2120,0
11755,1298,0
17963,3583,0
22235,2252,0
19413,3028,0
6884,1929,0
12328,1298,0
28661,2535,0
27828,2387,0
20131,1929,0
27414,473,0
20915,3102,0
10117,3227,0
10694,1298,0
9375,3796,0
7009,838,0
6549,1614,0
15559,4001,0
16645,1929,0
5539,4092,0
21540,3774,0
24391,1929,0
20126,3516,0
28709,1929,0
17587,1554,0
22201,102,0
11746,356,0
19445,912,0
5362,2721,0
14807,1298,0
27518,2548,0
13285,1298,0
19885,1298,0
26747,540,0
10396,3561,0
9280,2506,0
4517,2593,0
5965,450,0
20280,2839,0
28981,890,0
13862,4001,0
19091,1929,0
16209,1298,0
14603,1929,0
19670,890,0
11579,1929,0
